mean,median
8.441284676833082,6.024096385542169
0.7573206507910374,0.28169014084507044
8.686985146732185,11.932773109243698
5.210391337386018,3.75
6.343023130715439,1.8181818181818181
8.944082367795604,9.215686274509803
3.1867503054800372,0.9570552147239264
3.393137421855069,4.08866515102306
5.025289070151618,5.513468013468056
4.7138566121770715,2.7714285714285714
6.055073480269489,6.212454053248661
9.074736652129872,8.602564102564102
11.665004985044865,10.873440285205229
0.005448329171571094,0.006825938566552901
6.266908412044111,2.906367041198502
2.879439345009179,1.0
2.205786390194316,1.6666666666666667
0.38584391610508606,0.6289308176100629
10.781033944422129,8.018867924528301
5.272176186974381,3.6595744680851063
6.223470761375512,8.172781065088758
0.027472527472527472,0.027472527472527472
6.765136963393888,3.6
5.075511375504881,3.8535645472061657
7.540923960903372,6.602510460251046
5.387096464666541,4.524886877828054
6.753272511544485,1.9880715705765408
12.341245775124928,12.345679012345679
3.4232462418712264,2.1791044776119404
4.350952524260268,3.8206521739130435
7.9699348582233895,6.3533333333333335
3.635995274816077,0.6928327645051194
2.0111944288860135,0.9835841313269493
0.05128205128205128,0.05128205128205128
6.977832015943034,7.509803921568627
7.0644662149146065,2.994818652849741
1.9193753771546735,1.858736059479554
8.547008547008547,8.547008547008547
8.43181127652335,10.75268817204301
7.337081549907706,6.410256410256411
12.099440352606855,11.406976744186046
6.77430037973289,4.018691588785047
6.362501342646562,5.840277777777778
3.2467124335379087,2.3214285714285716
0.8942505602240897,0.9428571428571428
8.770056539004509,8.761682242990654
0.9696949501950437,0.41304347826086957
4.000931715322771,1.7857142857142858
3.530269833170745,3.5211267605633805
6.024171645166046,4.11522633744856
2.687396390400637,2.534854245880862
9.008460427025428,7.707129094412331
3.8598588251753756,2.991304347826087
5.629041737235698,4.316856780735108
13.204732754343318,15.076470588235294
10.344418472657635,10.830324909747292
7.731019574472858,7.0813953488372094
3.3758493748352905,2.9567567567567568
9.70435395239817,13.315140845070422
7.820776144077032,7.512295081967213
5.340429202038924,3.300578034682081
2.41807812722426,1.3171296296296295
4.7853111608167564,3.5869503208936773
3.812884363916258,2.525
3.7654981638895437,2.170886075949367
2.806991617754376,0.7494456762749445
3.7646822735643553,1.0149253731343284
3.939882629168042,0.7946127946127947
3.205569266192898,1.0236486486486487
2.562327844257984,0.9136
3.6341415328492674,2.817204301075269
3.4401429199979616,0.45454545454545453
5.8523161207937795,1.5727699530516432
5.950175936834385,2.6865671641791047
3.88245198298754,1.5316642120765833
9.153428289325552,9.15726609157266
8.561256147014422,10.56420233463035
4.0889050511909435,2.6181211784324625
2.741977439875139,2.0361990950226243
0.04032258064516129,0.04032258064516129
0.9511585626413632,0.18691588785046728
4.650720132299319,1.9672131147540983
6.481913103721299,2.6666666666666665
5.264038079047515,5.011286681715576
5.305023689202342,4.818532818532819
4.579096476313509,1.7272727272727273
5.514268477104041,1.5613382899628252
5.905175425462893,2.6666666666666665
5.491457980010413,0.8823529411764706
2.240198507033927,1.971830985915493
3.937845463471848,0.9097370291400142
3.9465404112669145,0.860655737704918
4.996938692568188,2.0943396226415096
5.6212294951511055,3.194888178913738
2.2044185832295424,1.1807447774750226
0.037383177570093455,0.037383177570093455
1.3108450432399352,0.3673469387755102
1.0342672124982168,0.12244897959183673
4.556733075201972,1.188118811881188
3.105214720142119,1.0545454545454545
8.5577229328049,5.485714285714286
3.1686917807891932,0.9752240379546653
5.498758623883713,7.225305216426193
3.068605244767376,2.6292134831460676
6.666528051622154,1.6285714285714286
