DayOfWeek,TimeOfDay,mean,median,std,quantile_05,quantile_25,quantile_40,quantile_60,quantile_75,quantile_95,max,count
0,00:00:00,2.497312093221228,2.071009825827882,2.2280399477124404,0.3643550716150777,0.8009181937192801,1.5429465770596593,2.635994699819526,3.4711810567027968,5.875282253093104,6.6789367901373335,8.97163120567376
0,00:30:00,2.470628745141735,1.9682958727119164,2.244947915209946,0.3547283842992512,0.7694541557850125,1.480189481926372,2.570660959721433,3.437275249034448,5.909656607446686,6.709258823558066,9.085106382978724
0,01:00:00,2.491832977890714,2.036530490675787,2.257311457817499,0.36035581539336076,0.7780540954072105,1.5254866934950329,2.6237865171923676,3.471763822269894,5.892635544138629,6.676805487652149,8.950354609929079
0,01:30:00,2.495141190102401,1.9869043638473307,2.2683803733135175,0.3598452639202348,0.7564172851137345,1.523830570373978,2.6088812074321046,3.472743690480073,5.944659639260119,6.749757207387534,9.02127659574468
0,02:00:00,2.471691756274345,2.0023232372536155,2.243440901289302,0.36195457717132556,0.7685411625421524,1.5169887288091675,2.5977394506390974,3.4315716956695694,5.847805677876454,6.627125881309886,8.97163120567376
0,02:30:00,2.487648520938628,1.9908816262746556,2.246598050001427,0.3634915071406353,0.7805940998095175,1.5196328843893039,2.599302783242134,3.4440029987982603,5.91107394413806,6.695507396975449,9.01418439716312
0,03:00:00,2.493888980560075,2.0280637851376677,2.244120838615907,0.37144248787031936,0.7907594700410295,1.5736850571708763,2.610860049346222,3.4134227318941437,5.9115746906472415,6.742493720263483,8.99290780141844
0,03:30:00,2.4733143853308577,1.9965119502544344,2.271702494381962,0.36496214038324554,0.7885498797173708,1.4831354786805095,2.571706106534894,3.383282004620329,5.937843897703178,6.832001400248183,9.148936170212766
0,04:00:00,2.5025366187235036,2.0588368714592984,2.251485775468173,0.37404187052068194,0.8054856443324814,1.5451499038012082,2.614801418839085,3.420699915469284,5.961737485812581,6.818927982204002,9.056737588652481
0,04:30:00,2.4564553081232807,1.9892019167583135,2.248477190990399,0.35863680291154454,0.774396354948215,1.4818679962395929,2.565858072171632,3.382026370256546,5.878893193830939,6.712299757506637,9.120567375886525
0,05:00:00,2.4651998487585947,2.0131488873723495,2.2414818869093343,0.3591266872088994,0.7845301193770466,1.4988361450974754,2.5832477204342963,3.402415283308089,5.867094407503624,6.704303694598864,9.063829787234043
0,05:30:00,2.5519272263229817,2.0110276162884815,2.315115461064533,0.3410367972099113,0.7602529703644538,1.4573471595818168,2.6925281037207607,3.685095309341393,6.065918306911291,6.837163091797138,9.106382978723405
0,06:00:00,2.650524972110646,2.085484175471965,2.3887987055668938,0.3552309357561606,0.7802936026840898,1.5190027246038897,2.7707030614137462,3.9123558742945437,6.241446789272123,6.948959218379813,8.97163120567376
0,06:30:00,2.6199284462810333,1.9974375390501358,2.4063259488274076,0.33869670242050093,0.7647068206281067,1.4765064842514537,2.6855888993854045,3.897481727941013,6.230138750115145,6.934347600974367,9.106382978723405
0,07:00:00,2.836453868050981,2.081181561572559,2.714947033556216,0.3307086385780646,0.8310857017298177,1.5583604895670715,2.7546265251471356,4.094886335742028,7.030435862210564,8.017801898612769,9.056737588652481
0,07:30:00,3.5385865384108564,2.642532919792243,3.3704960160247173,0.3955505295300155,1.332341320370629,2.109893703796577,3.3203593275874947,4.7319357622829825,8.876493828914679,10.592109243112361,9.141843971631205
0,08:00:00,4.641913110945113,3.7720833469701542,3.8153252615541393,0.6926128660057631,2.1600634517396076,3.1097346484466004,4.696141707050641,6.41321455135058,10.347234597709035,11.499403471313418,8.631205673758865
0,08:30:00,6.791648243884287,6.595127950460709,4.8696004172880505,1.1791081866194315,3.380378769994396,5.119374403202594,7.972590748020978,10.003674850832992,12.95915848763839,13.755247348080687,8.680851063829786
0,09:00:00,8.871674850116326,9.833236478482336,5.341003959560154,2.0428413147556723,5.273158638981198,7.963453712087357,10.920441937690251,12.09331092964074,15.021408339519937,15.788217706189979,8.26241134751773
0,09:30:00,9.453516278392561,10.422339128626405,5.455944421177773,2.409835497588939,5.767818917615825,8.792663921622816,11.37240482921312,12.911486958446265,15.629451613752991,16.139472575265014,8.23404255319149
0,10:00:00,9.605673787083923,10.662967545554737,5.43107655259433,2.532684219603362,5.957252090912153,9.030724569922864,11.46675943801467,13.058038561990433,15.745141780282744,16.270069536200374,8.148936170212766
0,10:30:00,9.308265485181304,10.521419677969256,5.529682039693799,2.134193642213944,5.361924458705341,8.722459223711931,11.2721674711172,12.757291833880087,15.676349743905394,16.26951364176354,8.49645390070922
0,11:00:00,9.393141212537918,10.561607045670916,5.561934754095713,2.117680454827857,5.476157820902302,8.821343023534938,11.273401224824038,12.973124490061572,15.749451334477753,16.283159437320137,8.560283687943262
0,11:30:00,9.42112155676352,10.591339430037282,5.573839817061013,2.107061183486627,5.513294345176646,8.840855534830961,11.352141754680858,13.041013348168242,15.802720026449824,16.3060509862014,8.602836879432624
0,12:00:00,9.40629560627125,10.639568985045138,5.5382327903347015,2.1303287378198603,5.506602935751459,8.903430425351198,11.366382520778814,12.94328207639022,15.704526885783611,16.236761357300857,8.48936170212766
0,12:30:00,9.273413270416068,10.458751935848406,5.574925613348719,2.0439709112462956,5.3201336747149455,8.457114056846805,11.28456505294333,12.817492871624696,15.715903421078021,16.28257895713842,8.539007092198581
0,13:00:00,9.362433781339265,10.570121679897094,5.615385697276361,2.056620686368809,5.352381226743042,8.652704528725566,11.337922251251896,12.971794340753542,15.795916926980992,16.30327207189682,8.50354609929078
