mean,median
1.1600276583591402,1.0919540229885059
6.931974396797723,7.004625105856549
7.706882959781451,7.913353338334535
0.04304520442989499,0.042454008157829355
6.8314232329749816,6.253483000903135
9.025571009360341,8.994126284875184
0.028331043956043956,0.007326007326007326
4.6045550089065745,2.667235494880546
4.504013912554676,3.8461538461538463
5.676841005975327,4.549590536851683
9.483528939551283,11.466505733252866
7.5665794591895175,4.750915750915751
0.043731778425657154,0.04373177842565715
4.4942796139609715,2.943708609271523
7.810506587598725,6.600366876310378
5.4953131865039895,1.8697001034126164
5.618572606644091,1.3070539419087137
5.871288066587131,1.947449768160742
8.143801535639607,3.5829383886255926
6.311219069129479,5.028058361391695
6.685798754129528,7.76406429391504
8.264185742910923,3.9244186046511627
9.860186274403997,7.591836734693878
13.963990080261492,14.219269102990033
6.007500697173825,2.5295629820051415
2.4315183467713024,1.9693654266958425
5.327308505860082,3.51010101010101
6.228627366989898,4.925373134328358
7.243635773885415,7.220884482215833
9.229272040896342,8.751824817518248
1.9124464147550237,1.221264367816092
2.774604431516006,1.4086538461538463
3.0857100603443635,2.242894056847545
7.719582005355473,6.5636363636363635
5.177039939546132,5.015015015015015
1.758813610695116,1.359073359073359
6.23677832660981,6.0
4.549199244293434,4.330065359477124
1.8309382566202268,1.6213998566384265
7.656713302370673,6.141009595327493
8.034160519667298,5.109677419354838
1.0804878407539242,1.6149320348955163
0.5910767956973907,0.6086427267194157
0.4876782249715973,0.5016722408026756
1.9484634695525571,0.8811188811188811
4.000055091446343,2.799410029498525
3.5879516852737647,1.6469428007889546
5.7220378942559,2.7586206896551726
7.909654360101023,8.415730337078651
6.259083348783847,3.0364372469635628
2.358870414529775,3.25
7.968413327806061,7.146398301335956
5.514664915174366,3.357142857142857
3.79627271870513,2.572649572649573
7.305079202496066,3.0573248407643314
0.5640434236782988,0.5619735258724429
1.3088410908122858,0.6088888888888889
7.256734558812796,5.805194805194805
7.417384116097886,2.921161825726141
1.8949488103687158,1.9165634035522512
4.575933320786982,3.4615384615384617
4.487464471648373,2.800829875518672
3.3784616380785972,1.4136546184738956
4.196511214772529,1.896
2.2572793355328757,0.35064935064935066
6.397160713725881,2.4483471074380163

Samples used to generate histogram plot: 1960474
