DayOfWeek,TimeOfDay,mean,median,std,quantile_05,quantile_25,quantile_40,quantile_60,quantile_75,quantile_95,max,count
0,00:00:00,8.53272895778936,7.086161793694854,7.466255039696675,0.860765025382839,3.5955249865994845,5.927020715224345,8.401856897701107,11.623108175096121,20.58827348560198,28.01880448497318,19.19858156028369
0,00:30:00,8.48582018766887,7.016108286335096,7.526285288436324,0.8464595421807314,3.4403670893453655,5.880784493329146,8.404826505949368,11.495263467200504,20.436506731004535,28.501913128206223,19.26950354609929
0,01:00:00,8.578593399756228,7.135836151663314,7.5388458040561535,0.7947622353881304,3.379859031365143,5.885034301457599,8.559083889649681,11.942603774530264,20.891194755123486,27.515143264592318,19.18439716312057
0,01:30:00,8.627598462756003,7.03777186862052,7.719326214742424,0.8689281727318908,3.502817732033508,5.85867618371891,8.485320498478293,11.588115988628982,21.426278074760436,28.801842033923652,19.19148936170213
0,02:00:00,8.657276185390026,7.027592325484994,7.716476887781489,0.821261882094326,3.525364727641643,5.8890991848829355,8.479077413238452,12.122836083225026,20.896744542228337,28.843956367929486,19.141843971631207
0,02:30:00,8.721097801198026,7.2264847882764265,7.637654039058865,0.8970348890175633,3.5461568590211066,6.013659302797982,8.659108356897931,11.99923776588784,20.709556216731368,28.5344837486384,19.156028368794328
0,03:00:00,8.590526630790546,7.045626270596706,7.476232766625323,0.9083823505221014,3.493447491890594,5.879945196938705,8.511093484386139,11.905359732447618,20.32448008380583,27.785202083238275,19.18439716312057
0,03:30:00,8.444785570432364,6.995955212993023,7.391828665536234,0.7878605753164794,3.3857850527704727,5.843696167609286,8.418470181377087,11.736154537498766,19.862569335660258,27.567898138824237,19.18439716312057
0,04:00:00,8.573774212830715,7.050826044258607,7.502326739779917,0.8628292863285326,3.5008722178697935,5.890699961785427,8.522761576241562,12.06444553148387,20.348374370295865,27.732600761146827,19.156028368794328
0,04:30:00,8.429775196967483,6.999646827787736,7.371946671655498,0.8315439418712897,3.4278397622793877,5.819583755658981,8.454249842037049,11.654076820072707,20.234843263983002,27.389888521692033,19.29078014184397
0,05:00:00,8.46024109752936,7.028579415010516,7.4655016159250716,0.8505039306686607,3.422679377966597,5.844419632354536,8.381746903055255,11.600746852253996,20.476802498149524,28.077524950478672,19.347517730496453
0,05:30:00,8.29087723939442,6.8863315821516835,7.372635391470261,0.8510383576389937,3.4034562074834307,5.666025061246881,8.123752489696013,11.396191114837142,19.81976036929868,27.976064277207627,19.28368794326241
0,06:00:00,8.249735270010667,6.86702910920756,7.398476075485949,0.824411552598439,3.306198247446808,5.559472846229312,8.25472167103929,11.23592578729989,19.835432756665124,28.18252285649816,19.21276595744681
0,06:30:00,8.290943117262707,6.806290124053731,7.489886910535031,0.8080419954880753,3.284127747627164,5.607542130975658,8.140633311274565,11.220787469816955,20.81146822494394,28.004692672821875,19.24822695035461
0,07:00:00,8.202079859495338,6.719397835060665,7.524136011142384,0.7571720795884673,3.234233417060379,5.53650614948244,8.146773239443034,10.966605942370206,20.499130161623935,28.458220316279554,19.22695035460993
0,07:30:00,8.33290021995644,6.8885763986886674,7.380650752799467,0.90614525323469,3.3234216324172174,5.687173449148432,8.311947758622813,11.152887184362987,20.62536085498464,27.244287375184662,18.879432624113477
0,08:00:00,8.954121627273647,7.603407493393503,7.69928238797917,1.0263335889179868,3.6360673328647226,6.25988924265241,9.144453714255881,12.249673063643685,21.302462860448173,28.35485974643409,18.836879432624112
0,08:30:00,10.246349503970091,8.98901060393213,8.748622190941386,1.3173707278297655,3.648635466815082,6.442176091736433,11.289483377554982,14.525286962283698,24.438586000204893,31.070099531150618,18.886524822695037
0,09:00:00,12.482557596568476,11.639531779587992,9.228084835436935,1.8131582593548412,5.960783493102476,9.12122842300721,13.817820949562003,16.924297589143432,27.614127641881712,32.78172797647532,18.27659574468085
0,09:30:00,13.097119766334208,12.056971727263155,9.033223839093337,2.3076440205094837,7.441268481048277,10.125435837112617,13.895977733492678,16.971700012535837,27.931790822017426,32.475512961647205,16.70921985815603
0,10:00:00,13.01637245318281,11.43670919641258,9.267554185013411,2.200834895242782,7.101489717677996,9.337261266150191,13.70533681886112,17.667426224394415,28.015470870693125,32.221020984130604,16.53191489361702
0,10:30:00,13.079887853634228,11.575109268780524,9.21029581360684,1.504117403503324,6.866819993773548,9.365909442620564,13.753295937281292,18.126042500469424,28.84831517157201,33.1859633901527,16.72340425531915
0,11:00:00,13.426998526477167,11.591274796244763,9.522232855244422,1.5422239279275343,6.975295570569332,9.218806000654364,14.357216904968562,18.87141137176258,29.520075903505198,33.71449560563741,16.836879432624112
0,11:30:00,13.597114523122329,11.700936326332513,9.713705408702577,1.5512714969255619,6.832640287024258,9.154793776627988,14.578860544419634,19.34402457707599,29.91276308567406,33.707789330479244,16.354609929078013
0,12:00:00,13.449005744564975,11.525594764073986,9.516044560238806,1.5966093423732282,6.852436222255771,9.080157266543335,14.63337570144668,19.116279450893046,29.408383080351474,33.170283007151184,16.333333333333332
0,12:30:00,13.447257067258972,11.638192099291098,9.53908575656865,1.536351981523663,6.651663334610933,9.090597939348951,14.704925768337183,19.338614838648077,29.27082211627991,32.98632515573279,16.48936170212766
0,13:00:00,13.48367452750071,11.667893800231452,9.624665820215096,1.5716612177396636,6.711622117485517,9.167466302559216,14.381158600544559,19.46031703678388,29.85794268309344,33.023818143493315,16.43971631205674
0,13:30:00,13.565403928169653,11.741222775107813,9.728011871707018,1.5160595605076161,6.799587260326215,9.062663541378107,14.437557811802298,19.679535504750703,30.024851959539507,33.52405556147981,16.56737588652482
