mean,median
49.37745060976928,47.1120324130783
33.48651491694886,24.05
19.677686020881143,22.214492753623187
41.8089083484863,37.03703703703704
41.91477822197853,38.3859649122807
50.377470079624835,51.14545454545455
46.43798915040765,49.29577464788732
41.55914122515767,25.746652935118433
37.88901152693957,31.626506024096386
31.01777003379692,7.9787234042553195
37.10666148190045,31.25
57.984777330829445,54.59405940594059
38.428868950765434,30.229508196721312
45.219645934179944,31.515822784810126
28.487594864014532,15.015625
27.391071012979392,7.561111111111111
35.56310963136274,32.63694267515923
65.07419099033153,57.77777777777778
1.3751576789656261,1.534013605442177
54.63097466325514,41.136792452830186
51.17272849630767,53.04347826086956
63.5454432812618,65.87732095490716
1.4518296570456066,0.5063291139240507
55.96983842459406,62.03389830508475
39.25248466023111,34.36619718309859
41.833642354955245,41.86770428015564
59.38275190796335,53.75
43.091678015177514,28.985507246376812
55.7394868899697,50.95652173913044
40.71839794053832,28.326996197718632
31.271853246120777,8.823529411764707
55.91955947149713,43.0188679245283
40.83532846585318,13.270142180094787
24.802916287426363,12.5
29.907267409551785,30.994764397905758
40.38309783802891,31.21951219512195
46.46833630919462,24.914285714285715
58.325689611805146,61.0
22.90063590829053,20.930232558139537
73.84421839775663,77.23076923076923
55.4393256108704,44.18604651162791
47.85540343092159,43.69747899159664
44.822165514513244,47.43589743589744
46.67808271445534,48.53932584269663
37.984221414925315,20.0
32.407956673584046,22.695652173913043
34.75105947985763,28.41328413284133
36.56090501109844,39.32203389830509
38.77962964955508,41.22377622377623
73.72862583592905,77.30627306273063
67.03729809501802,66.62756598240469
18.765503517924586,5.075268817204301
51.7532586433116,32.19512195121951
19.62607740523502,22.055335968379445
14.52226489165815,16.777041942604857
22.676743655945117,20.344827586206897
8.835611168770722,6.507246376811594
9.378209491468624,7.810996563573883
41.898171103832034,44.1
19.386821711535244,19.931506849315067
6.185452141247811,5.783045977011495
12.846579213819824,14.368600682593856
18.870599706168917,14.201183431952662
40.28337270865191,43.81742738589212
57.63492789510767,62.31958762886598
50.58748918659835,45.833333333333336
9.571561839528531,7.293064876957494
16.540846455034504,9.674556213017752
25.06450979234095,25.952380952380953
9.02427131263159,9.958333333333334
29.354229121526025,27.142857142857142
43.351651467949004,26.428571428571427
41.71726532180873,34.54545454545455
25.215053097917206,17.317073170731707
20.358936662878897,23.929024081115337
11.654876784930467,11.481481481481481
44.19594208964273,31.03030303030303
23.57327911447477,22.415458937198068
20.520183444254712,22.27848101265823
42.51082889244346,45.68627450980392
16.781276239475062,6.666666666666667
10.97719146853297,5.988700564971752
22.608371081433617,11.162790697674419
2.6860518574129006,1.8413793103448275
45.30046219811321,36.0
7.211885306545221,5.968253968253968
49.55623751692119,36.84375
39.68942416150729,38.38006230529595
41.70742151620542,43.278688524590166
10.484532167054098,8.49933598937583
46.139187669548406,43.861111111111114
29.246870983171295,31.226788432267885
13.467039290739878,12.666666666666666
44.97848952853521,47.03821281599111
16.91760202840503,17.911301859799714
36.762687456733694,26.375545851528383
39.15283236824311,35.950413223140494
15.134842387758399,11.893434823977165
41.97350259617672,39.04761904761905
23.76267737669814,26.422764227642276
33.145115923014224,27.23404255319149
34.1365314507995,27.56756756756757
39.76791192474618,35.04424778761062
40.20490484924436,38.336633663366335
13.716408670772736,10.885914760914423
20.03902994686497,18.66412213740458
13.121437019407594,13.596491228070175
8.035354943693834,6.739766331750248
28.604822028512537,11.725
37.16002887701077,37.854166666666664
5.333765026833728,3.1198257080610023
16.96431069533621,15.825154557102364
47.87709696011673,26.0
50.07776599187584,50.160771704180064
53.61029775341288,38.311688311688314
5.895556410672115,3.0853994490358128
37.81349623448059,40.617283950617285
55.06666982930681,37.56613756613756
54.08934990694796,52.38726790450929
45.101030473411704,50.816326530612244
44.52740552701472,31.724137931034484
0.010368039971340826,0.010582010582010581
21.759494901713445,20.19191919191919
38.06131825204526,36.81611021317101
50.053316850711745,53.47826086956522
29.191026351695147,10.847457627118644
20.839438779437103,14.902985074626866

Samples used to generate histogram plot: 4149861
