mean,median
12.266259766459797,10.4
11.399096055949379,10.0
11.226537811069795,9.464285714285714
12.289855117600196,12.861328125
16.0327835687173,16.983388704318603
5.8519686803739726,3.87603305785124
6.9314186958522574,6.869565217391305
10.1010101010101,10.1010101010101
13.070979124419068,15.45054945054945
2.7218745074438666,3.0
4.485874895557585,2.759259259259259
10.508474688653614,9.73913043478261
3.407680663211121,0.9529411764705882
11.871266776832856,8.666666666666666
7.601861523119949,6.341463414634147
6.002640198551627,2.4390243902439024
2.975174746100379,3.380281690140845
8.455779823727807,6.60377358490566
5.609871607957485,3.6
8.828819663577228,7.617977528089888
5.915834301200155,2.7
12.230942136498516,11.625
13.870302244130238,12.0
6.560016573441061,0.7777777777777778
6.4261418708586815,5.230769230769231
7.878462743393681,7.777777777777778
8.594181550045022,6.775
12.36959681547983,13.160714285714286
10.100319729068241,9.557142857142857
10.867077842594611,11.392857142857142
13.43470116559485,13.6960784313725
3.2337132917443476,3.35
10.113968883984867,7.56
4.926572362825708,3.751700680272109
3.4939625006054147,3.470833333333333
7.210489324719924,7.940663176265271
2.8633782777996792,3.108108108108108
11.674142655341992,10.058823529411764
4.684481298953295,1.9938271604938271
4.696888130764352,4.076190476190476
4.433166225212598,1.8928571428571428
9.751561348856907,10.249065245235675
9.477673826837956,7.268041237113402
6.485061261829952,3.272727272727273
8.145083692253985,5.7890625
2.256885029671754,2.2884615384615383
11.584790173025972,11.506583213935954
2.3781317656618435,2.3846153846153846
5.755996067294034,7.058139534883721
4.730007909019017,4.211111111111111
8.005524563441691,7.36144578313253
13.466614232597383,13.018181818181818
8.073305592027292,7.636363636363637
6.178202092217136,4.275
9.135630900169216,8.808823529411764
2.0715240294267177,1.5828677839851024
6.12537814819436,4.657534246575342
14.097658749279221,14.558823529411764
8.04466789062319,8.541666666666666
6.744929999274107,7.21875
1.4440104905310418,1.0466666666666666
5.654069864929808,2.2916666666666665
0.7600004525926397,0.007751937984496124
11.217566411670335,10.694444444444445
10.518606133225935,8.241935483870968
8.721302970400233,8.12565445026178
4.5850587523849935,1.4285714285714286
9.813948471009091,6.175
13.777686760568935,10.18918918918919
9.169565429474027,9.166673525094913
7.72366399472529,7.396039603960396
11.364255124344293,10.25531914893617
8.170925973252817,5.043795620437956
7.864186986814211,6.325454545454545
7.893275304093793,5.245614035087719
14.546425830156931,13.066666666666666
2.945052213499341,2.9056603773584904
3.465121591335255,0.22
19.29563492063492,20.0

Samples used to generate histogram plot: 2379065
