DayOfWeek,TimeOfDay,mean,median,std,quantile_05,quantile_25,quantile_40,quantile_60,quantile_75,quantile_95,max,count
0,00:00:00,1.3760003361422113,1.3994655825447033,1.1163572741396566,0.16716541483123595,0.5080403888628335,1.039063694698881,1.5422545965433645,1.752151545464554,3.151892111065713,4.114470028466964,14.5
0,00:30:00,1.3709791680099257,1.3924275974767681,1.123268278140341,0.1667408021835589,0.48373397125884016,1.0045299198932383,1.5333728549523613,1.7565204961734215,3.156614941679699,4.1400630930927225,14.706349206349206
0,01:00:00,1.3894500800070453,1.4055697795252171,1.1279760750959036,0.1678283562242009,0.5131726017273217,1.0524882861493279,1.5369466397426808,1.7549925979227163,3.194303832811596,4.149059062421208,14.523809523809524
0,01:30:00,1.3733205138017144,1.3913661441586722,1.1125142037796554,0.16198747740672417,0.4970681422990235,1.018566448280395,1.5460051037253406,1.7782329631402871,3.133566722500633,4.081568785219485,14.587301587301587
0,02:00:00,1.3756118262911277,1.3980425940027164,1.1104079413893337,0.16770981210039895,0.49879227288046246,1.0343992819437748,1.5319701639644745,1.7577906091192572,3.1322794918537915,4.109256127925808,14.484126984126984
0,02:30:00,1.372717596513561,1.3941397698568643,1.1069275309800946,0.1678379063319489,0.5060333745107469,1.0266626244247457,1.5305494800637025,1.7534027497036346,3.126227133896647,4.085657743905904,14.595238095238095
0,03:00:00,1.3728254205873056,1.3837614448775606,1.1080729555775284,0.16859450944930365,0.513168412301899,1.0248664566139245,1.5226055702914465,1.741229816677252,3.1363349947806944,4.081518292413745,14.555555555555555
0,03:30:00,1.3571475629636518,1.362584734962561,1.1091146976800026,0.16144889646635802,0.49551205727617054,0.991420799036446,1.5145428014235045,1.7348106654916864,3.1351720314421065,4.090917346065761,14.76984126984127
0,04:00:00,1.3647502789376666,1.3784111838357227,1.1135269010887405,0.16781597118844926,0.5055975496301628,1.0076337981796004,1.5118959858498076,1.7416582513081575,3.152191065148763,4.117694630198842,14.69047619047619
0,04:30:00,1.361867189136332,1.3710784872625639,1.1096998582927762,0.16509106574565596,0.4983095854501734,1.011313042781367,1.513481071301855,1.7316024703630444,3.1419128342816256,4.100441316683686,14.698412698412698
0,05:00:00,1.3569000173217862,1.3756130428477462,1.1065595916127042,0.16219129011595818,0.5019433188056553,1.0126255034512976,1.5091668876062734,1.723806781223975,3.1278571274226903,4.090654828014089,14.642857142857142
0,05:30:00,1.350681369929353,1.3688383395636878,1.1102795213594236,0.15643911621349835,0.4842398560869129,0.981654295882152,1.5008100790518075,1.7236921593285752,3.1240851450531815,4.072811675750029,14.682539682539682
0,06:00:00,1.3852482427206028,1.3993167395726573,1.1015439167544312,0.16259034221927557,0.528780170778893,1.1245431565641202,1.5270438055162727,1.7358016190018792,3.1235257807720704,4.088822098277041,14.587301587301587
0,06:30:00,1.4272518809459063,1.4526225078011046,1.1105514448353901,0.16679231083489285,0.5490640874980067,1.2191437625099397,1.5802432247073832,1.7866960604168496,3.1691961336198546,4.139620791796876,14.69047619047619
0,07:00:00,1.5177445104558343,1.5020033376068431,1.2057244621775345,0.1674371036050904,0.565038693973271,1.2761311460627123,1.6287094585233697,1.8769037580471997,3.5374472463911086,4.371810430551074,14.626984126984127
0,07:30:00,1.8338589071064963,1.6097442933591446,1.5903787644273353,0.16286545462775193,0.5901832843389463,1.3507021326225768,1.7938645486623042,2.384593965020096,4.573171899707528,5.366867610088615,14.698412698412698
0,08:00:00,2.180745941484394,1.743281106380271,1.926534998230787,0.18529935416927637,0.7409730880946412,1.4591981569687305,2.00556955698071,3.0993450871206165,5.4263470098002475,6.240207660338989,14.531746031746032
0,08:30:00,2.9646593752945543,2.4105235334443917,2.496056854123867,0.26713043504106027,0.8805537033431416,1.7235012476283982,3.254629836416532,4.746259512106637,6.8001027947446415,7.438979334189473,13.896825396825397
0,09:00:00,3.896643707426399,3.7397096845016247,2.7431715583375795,0.48526621943636983,1.7457969180018427,2.9437941363048323,4.535999134519777,5.778299132089045,7.840662606229633,8.419304972150394,12.182539682539682
0,09:30:00,4.097991833418639,4.241477083433682,2.7554457376646933,0.5367241962441415,1.877904174227018,3.3935774619186705,4.922735994601707,5.895639516454094,7.9292224179278445,8.480851531361086,11.801587301587302
0,10:00:00,4.083621841766234,4.254969910762562,2.7139187805760865,0.5304759014712614,1.947494189415505,3.4442226588558778,4.934556998965871,5.875815948148626,7.775177135001382,8.334704131116043,11.595238095238095
0,10:30:00,4.030123193920639,4.168644610826,2.6952745825430906,0.5381638645664416,1.8858657442589604,3.3157728592105484,4.858104941056928,5.797091153323164,7.760701608223208,8.303337568235662,11.746031746031745
0,11:00:00,4.058588113943753,4.1597952597364465,2.713855442482287,0.5485374627757862,1.9026191593864645,3.344575690851162,4.901967017901911,5.848292315307183,7.811749585083097,8.351336964779533,11.793650793650794
0,11:30:00,4.058188832348288,4.153348684286784,2.7133942430459164,0.5520645573129958,1.9079076986772374,3.3054348072844526,4.843470880811437,5.876367746099072,7.817673185836741,8.379960125399554,11.873015873015873
0,12:00:00,4.0644899625850295,4.201601640027333,2.686445437272855,0.5645435926971676,1.9209052976750867,3.398283170293787,4.865335964573834,5.834175351461554,7.769692365096427,8.330180225096354,11.69047619047619
0,12:30:00,4.056267331992294,4.14785397616528,2.7090566269467216,0.5613400749092343,1.9096121138280535,3.304391627116257,4.831018464220901,5.864159024147862,7.837562290376891,8.395522224715352,11.968253968253968
