DayOfWeek,TimeOfDay,mean,median,std,quantile_05,quantile_25,quantile_40,quantile_60,quantile_75,quantile_95,max,count
0,00:00:00,2.6782768309170746,1.641880922570486,3.059797342645171,0.27552822519540043,0.886759764534998,1.3685885771545372,2.0389001276835637,3.297419636355458,8.467006911484315,13.09322472409379,39.723404255319146
0,00:30:00,2.589433659850756,1.5458571338891332,3.011543201096972,0.26188946730742124,0.8472842559066477,1.2991497786611472,1.9358525129236592,3.1570030951441685,8.326791750958563,12.87688359461001,39.815602836879435
0,01:00:00,2.6125490151193254,1.5741142983766145,3.0121889050640642,0.2681521443286635,0.8601824380786649,1.3175069128917025,1.9562385595551806,3.2037422200839654,8.321830272996557,12.918329404995479,39.6241134751773
0,01:30:00,2.6506225080076726,1.626483566828073,3.0412910340770267,0.2613715900230741,0.8712263117034221,1.351891805154331,2.0128602197629184,3.219584593444291,8.409349624521253,13.075383236021137,40.09219858156028
0,02:00:00,2.5547493371667085,1.507471187451046,2.992489661257813,0.2717358971879456,0.8320589523569709,1.2360340304760722,1.8816535989086574,3.121285637707985,8.23857076954566,12.857507473740629,39.659574468085104
0,02:30:00,2.617413468408291,1.5825885068166365,3.0154647425305825,0.2738231579677888,0.8715256815372557,1.2962367242842505,1.9735386150258287,3.2028924652432136,8.335557837363586,12.930782793438357,39.51063829787234
0,03:00:00,2.634182651228002,1.6008332654596018,3.010187925545436,0.2696100477991813,0.8745562505470138,1.3119742340504041,2.0005078767276325,3.270167540853312,8.30687331674111,12.89714259668673,39.702127659574465
0,03:30:00,2.562669318153879,1.5223104006671286,2.981769931049974,0.2611829464675946,0.8376293182900046,1.2403102646981248,1.9044957513714933,3.141941287883214,8.150464410781247,12.850009580648315,40.12056737588652
0,04:00:00,2.6706337888583795,1.6306754152712075,3.0437756989693363,0.2818976511425111,0.8942150126207808,1.3326236088154544,2.0522813877616874,3.302633949887423,8.416809102578458,13.1045915911556,39.787234042553195
0,04:30:00,2.5530523271087238,1.5164148050982493,2.960740920612586,0.26877757602418595,0.8360493793079895,1.2478808223054256,1.904508298571462,3.165556504761676,8.173754705285722,12.742652827511492,39.829787234042556
0,05:00:00,2.5767862759663216,1.536822149057478,2.979733558437207,0.2666980976663825,0.8418144014750397,1.2683380889543854,1.9277539284729148,3.2222239864703814,8.175375005326334,12.840098131622739,39.801418439716315
0,05:30:00,2.6241854110292464,1.5911112109644965,3.0170145919591826,0.26352503652425724,0.8655228002392654,1.3019216807854115,2.002046964998238,3.252036409659959,8.285966559090683,13.019442548516484,39.95744680851064
0,06:00:00,2.585730365513433,1.5367715795784134,3.0020753025460865,0.26309239982588156,0.8388892675553603,1.2508446536148299,1.9564408921968786,3.220331118105636,8.18605043946334,12.960105229621844,39.63120567375886
0,06:30:00,2.7721142066308233,1.6667910354532975,3.0506230079072476,0.2780347729054845,0.8996484286139287,1.357660106285963,2.1570716053969354,3.742196056227369,8.316198182313425,12.9235523921305,39.53900709219858
0,07:00:00,2.8053261341216227,1.6550766515582027,3.0919101337686623,0.2894347009496108,0.9112131954343268,1.3571834519007653,2.1585182021121847,3.743914479873551,8.462607441889892,13.04151088648193,39.53900709219858
0,07:30:00,2.9710835414859225,1.7654717060127012,3.1720333553248508,0.28483714423856504,0.9301178231383848,1.414741731692296,2.4457419147532202,4.157822158763816,8.71838642310065,13.16747264589322,39.91489361702128
0,08:00:00,3.4495792053825376,2.0844614211378625,3.520879129670804,0.3083856483137662,1.0367994788276693,1.5716651669896413,3.0220205988969164,5.188848354537376,9.826789969800643,13.975632864372976,39.638297872340424
0,08:30:00,3.8583313859697346,2.447477110646413,3.9020698202936086,0.2834339919860859,1.0203191837158394,1.705001319547767,3.68630294642564,5.953314939399161,10.920483698337113,14.699633436265131,39.248226950354606
0,09:00:00,5.766212900653442,4.959234708089714,4.371416773849087,0.8770803227737682,2.2240574422598636,3.714519360238328,6.5280403392253525,8.304094240302396,13.523773631319981,16.16454842362092,37.794326241134755
0,09:30:00,8.212995155665643,8.07152423425688,4.627463692036456,1.5734612285286855,4.826807333100391,6.842747951329881,9.275110226836352,11.167313543478285,15.657210785271328,17.212931209108703,36.58156028368794
0,10:00:00,8.743966227088526,8.607337221261119,4.470658148652773,1.995164357277811,5.74139500983051,7.550156423368374,9.768998635374999,11.559004426142607,15.905687147179526,17.286256761584944,35.312056737588655
0,10:30:00,8.889121258433711,8.778271729887976,4.300683811803673,2.3272893393514034,6.050671853353203,7.677169991782068,9.894983200704996,11.482625976540492,15.958903693393417,17.263761942169104,36.49645390070922
0,11:00:00,8.935695433884922,8.770797834327523,4.198031706039889,2.606991493109172,6.144168983908291,7.721446889208941,9.857648663733412,11.452720445522052,15.998907390468794,17.27730571367609,36.56028368794326
0,11:30:00,8.979796045384084,8.83790117893875,4.2326708061914315,2.6101686750733863,6.238135384152276,7.828903398964892,9.942556023033807,11.468831370477647,15.947982565650515,17.265639100389205,36.687943262411345
0,12:00:00,9.025961943904974,8.870905266170908,4.155664445467403,2.569539846295289,6.33107332510382,7.853345794077739,9.988120488333006,11.541110364362654,15.987981818928422,17.32865689926568,36.57446808510638
0,12:30:00,9.025254985713381,8.8969851901145,4.309820787379198,2.5937059320841827,6.333919198707462,7.823483632206525,9.985695713325162,11.519397884875502,16.00161223191276,17.294134536205785,36.63120567375886
0,13:00:00,9.052365908895245,8.94665451660551,4.0730344674006576,2.6771701821276315,6.302284169608319,7.8837809366590115,10.006965551708761,11.524769163106754,15.996145975519067,17.27575533190879,36.51063829787234
0,13:30:00,8.922611559309749,8.855100668600356,4.362858745114893,2.4493142348557444,6.066477184581994,7.746603969340731,9.950440009932354,11.451520196342539,15.954077587072884,17.20438000683379,36.87234042553192
0,14:00:00,8.94976153851081,8.864892079490025,4.18941164823972,2.412939381537983,6.214607077460108,7.7873180747955875,9.979923921129705,11.44866405691324,15.965474014829818,17.271013352320477,36.42553191489362
0,14:30:00,8.966072388665213,8.831504155576933,4.251493527959623,2.585569798898045,6.208522957054322,7.778032925639422,9.911355714786088,11.403747176725956,15.946233390425355,17.278628260575015,36.226950354609926
0,15:00:00,8.948743166164189,8.772016881700546,4.207091370489214,2.5948259098000297,6.1756749208091675,7.741254173354885,9.906068123126921,11.42735255634502,15.968505038228077,17.358106100087326,36.226950354609926
0,15:30:00,8.763824829922397,8.640667718749445,4.289669093378947,2.337837049000134,5.927875623596139,7.5335332552069625,9.787829171435854,11.369185666189237,15.820595101585818,17.201388602562194,37.02836879432624
0,16:00:00,8.791544257594335,8.596363888118072,4.246297703046588,2.427594752613736,5.956743968271159,7.533227764548759,9.757188996926674,11.315815360006338,15.801586432110005,17.22467299493435,36.5886524822695
0,16:30:00,8.712313744641369,8.552673143450185,4.264349140102658,2.290301761473665,5.8254298126514925,7.438305264253511,9.697297019625204,11.267786725636372,15.817966692334739,17.252912932430053,36.50354609929078
0,17:00:00,8.556747981589757,8.286680147841857,4.39576596035723,2.1390197441758843,5.578489998136687,7.203000092942533,9.522054622071263,11.207720831233802,15.794812649773972,17.335627345098093,36.42553191489362
